FIPS,% Smokers,% Obese,% Physically Inactive,% Excessive Drinking,% Unemployed,% Children in Poverty,% Uninsured,PCP Rate,Average Daily PM2.5,% Bachelor or Higher,Age-Adjusted Mortality
35037,15.686281438,30.4,25.3,14.326866098,6.869510665,38.3,10.121012101,59.13661,6.1,15.8,474.1
35039,16.48232084,25.9,21.8,14.577812885,7.4939613527,28.2,14.896577312,40.54225,6.2,18.5,598.1
35041,17.502890294,26.7,24.2,16.288501875,5.7092775761,28.8,13.666752379,52.30126,7.2,25.1,391.0
35043,15.153144409,23.8,15.4,16.925447867,6.670819955,18.6,10.867386705,62.41302,7.8,30.0,316.8
35045,18.474558261,31.6,23.7,14.21984764,8.9280398869,25.0,16.20477748,62.32261,7.0,15.2,444.3
35047,16.638953921,22.9,18.8,14.503645945,7.7385287691,35.3,10.819580938,71.51285,5.7,22.7,456.4
35049,12.646451214,13.5,11.0,16.452275944,5.35040097,21.7,14.882341206,102.90142,6.5,40.9,292.1
35051,15.206720525,22.0,24.4,13.393484533,8.53115727,44.5,11.25,35.45471,6.4,20.5,634.3
35053,20.415496013,26.1,25.6,15.990168217,7.4818621524,39.0,14.364035088,52.15577,5.9,21.2,475.3
35055,14.854653444,18.6,17.4,14.026486726,8.5173071682,33.4,15.339634732,97.24375,5.3,28.0,353.6
35057,18.177857264,26.1,26.0,14.66258591,9.1271278522,34.4,13.280134397,6.45786,6.6,15.6,478.0
35059,15.462805708,26.2,23.7,17.339083367,4.1313559322,28.5,13.523391813,47.607710000000004,5.4,12.7,356.5
35061,16.131975105,25.6,21.9,15.375213741,7.2226134192,27.1,14.272585092,29.04789,7.3,17.1,392.8
36001,15.148554099,26.0,22.9,20.028005111,4.044011135,15.6,5.4516989025,105.37169,8.6,41.3,290.0
36003,20.913046565,28.8,24.5,21.272085394,6.2475227903,25.8,6.1551145733,40.03203,8.5,20.2,311.8
36005,16.172936865,30.0,31.1,16.126974882,7.1143269103,39.8,11.104701632,55.584410000000005,10.5,19.8,348.2
36007,19.910217799,26.7,25.9,21.438513646,5.4087420365,24.4,6.4166546908,82.41465,8.6,28.3,354.8
36009,23.391523833,28.0,28.8,21.119242227,5.9093893631,20.5,7.5096410798,48.76672,9.0,19.1,355.2
36011,20.36139907,30.9,27.9,23.061916822,5.0349536218,18.7,6.6913527886,29.3787,9.0,22.3,316.3
36013,23.687541527,32.6,25.4,19.593198311,5.7725047883,28.9,6.5925593379,57.34866,9.0,21.7,378.6
36015,20.633339511,33.3,28.4,18.494603763,5.6630745547,22.7,5.0794489194,81.54265,8.6,23.9,368.2
36017,18.873450969,31.2,29.1,19.499871464,5.0401466224,21.8,6.4831397431,36.85202,8.1,18.3,365.0
36019,20.687016047,30.1,25.8,22.50698054,5.348759222,18.4,6.8383887017,70.15298,8.3,22.9,318.0
36021,17.813279177,24.4,22.3,19.999168871,3.6745822897,18.5,7.1895700603,50.39912999999999,8.0,31.3,310.3
36023,18.487162083,28.2,28.7,21.15396771,5.6682447987,21.1,5.2064536673,49.490660000000005,8.4,26.9,353.8
36025,19.469281722,29.4,26.2,19.971364762,5.4983706616,28.6,7.2721893491,36.913990000000005,7.4,21.9,323.7
36027,15.491702279,24.4,22.8,18.221533791,4.166549937,11.4,6.2177983944,70.32872,8.6,35.2,269.4
36029,17.752026195,29.2,25.0,21.595709586,4.8822102951,19.8,5.4297432001,80.4268,10.6,33.7,355.1
36031,16.714105042,26.7,27.8,22.148245784,5.3432904944,18.3,6.8172239393,38.98332,7.1,27.6,312.1
36033,22.904975096,26.7,30.6,20.281063059,5.6433294634,26.2,7.7834224599,61.19226,8.4,19.4,331.3
36035,21.03836852,25.1,29.3,20.423336926,5.6865940475,22.6,6.71193463,51.85953000000001,7.7,17.8,373.6
36037,20.382229993,26.8,24.5,18.405668063,4.5697845577,16.2,5.8178128237,35.63127,9.7,21.5,305.5
36039,17.501889253,24.0,26.0,20.121452594,5.0308058022,21.3,6.9387987151,37.79528,7.7,22.1,348.2
36041,14.232643547,28.3,25.2,21.357839283,6.4787547329,18.4,7.4530516432,21.22241,6.6,19.3,296.5
36043,20.109503052,31.1,31.8,19.85932589,5.452028538,23.7,6.4316303157,33.28051,7.9,21.0,355.5
36045,19.19476057,30.8,31.8,23.10468815,6.2297011574,21.5,6.5357525332,49.30505,8.3,22.3,340.3
36047,14.615999022,22.6,27.0,19.369214503,5.3214765781,28.4,10.202651755,63.563460000000006,10.2,36.5,272.5
36049,16.923251323,32.7,24.5,20.390040341,6.6950233943,24.3,7.0914973935,51.934560000000005,7.4,16.3,315.9
36051,17.059802309,30.3,23.9,20.402887204,4.9042219232,16.4,5.7172152158,43.26529,9.3,25.4,271.7
36053,18.159022543,28.1,29.6,20.848862976,5.242599939,15.9,5.5492092957,59.847739999999995,8.5,27.0,313.3
36055,16.386276463,28.3,22.0,19.240880088,4.6740250993,21.0,5.5449671742,103.52188,9.7,37.7,291.9
36057,20.444106095,29.1,30.3,19.539876151,5.6728114703,31.9,7.4575851393,58.41826999999999,8.0,17.5,353.2
36059,10.744078416,23.0,25.1,17.920840357,3.8941400488,8.1,6.532169644,142.94634000000002,9.6,45.2,222.5
36061,13.268671525,15.6,18.6,26.517785979,4.5322907617,23.6,7.8594350976,136.69659000000001,11.1,60.8,221.9
36063,21.548647006,31.6,25.6,18.135633765,5.7724553275,18.4,5.4728297998,44.20368,10.6,23.8,378.3
36065,16.532920263,32.1,26.5,20.314461367,4.8447988645,25.9,6.0434257477,74.4086,8.4,24.7,347.4
36067,17.021163566,26.5,22.0,21.505889207,4.4972635578,19.9,5.8138012994,95.20496,8.8,35.5,321.7
36069,17.832685793,28.3,22.1,21.282037147,4.3112244898,14.0,5.6583466911,83.97149,9.3,34.5,288.5
36071,15.131977439,30.1,27.1,17.736005071,4.2910782336,19.3,6.4762672214,73.08412,8.5,29.8,290.1
36073,21.564675698,31.4,27.5,19.214070017,5.6718092567,22.2,7.0091731823,7.214659999999999,9.6,15.9,339.0
36075,21.720526961,30.0,27.9,23.609826406,6.4068309635,23.1,6.4809429053,36.62211,8.8,18.6,358.7
36077,16.972892012,29.5,21.8,20.358260103,4.8834745763,19.3,6.3740012568,115.44297,7.6,30.9,311.0
36079,15.402886449,25.3,23.6,23.748828992,3.9850906063,6.4,5.5090326868,49.47396,8.6,39.9,242.3
36081,12.307864395,23.9,29.0,17.219891599,4.5260147029,18.2,12.944334005,64.38235999999999,8.6,31.5,228.3
36083,16.714353019,29.4,23.5,22.02032143,4.252687777,17.6,5.1941202101,52.41286,8.5,30.1,322.0
36085,15.646060672,27.6,29.9,18.98179146,5.2361112996,18.6,6.4248512928,96.9323,10.0,33.0,286.7
36087,11.704754949,23.5,26.3,15.983328521,4.1694550512,25.4,7.5040639691,90.48053,9.4,40.6,213.1
36089,18.471939435,30.4,25.6,20.642633346,6.5735395982,22.8,6.7688301041,50.447269999999996,8.7,23.6,336.5
36091,15.531912968,27.1,23.9,22.109285267,3.793780967,7.7,4.9206222151,70.71853999999999,8.7,41.4,253.5
36093,16.499133755,27.0,22.0,21.611655924,4.3106063604,18.2,5.6893912634,78.91127999999999,8.5,31.4,334.8
36095,17.762261011,27.7,25.2,19.438167891,5.3914578665,17.9,6.1938061938,25.53463,7.3,22.3,315.9
36097,17.459486448,27.2,24.8,19.604617634,5.9582680014,22.1,6.5064235392,82.48103,8.5,22.3,328.2
36099,17.553857101,28.9,26.1,19.157754772,4.7367403493,21.1,6.9395355908,22.96673,9.0,20.9,349.1
36101,19.451513029,32.5,23.7,19.214748296,5.7953914492,21.4,5.908781998,60.431630000000006,8.4,23.1,348.7
36103,15.038430289,24.8,24.4,19.425230629,4.3296874297,10.5,6.938849478,73.98839,8.6,35.6,274.0
36105,18.199019963,29.8,28.1,18.467453341,4.7515691911,25.4,8.7818886069,38.73018,7.8,23.2,380.7
36107,16.902403959,30.0,25.3,19.442323649,5.1058691621,19.2,5.4301115334,30.33183,8.7,25.5,318.4
36109,14.987785636,24.4,20.2,20.95261471,4.128440367,15.4,6.4040032938,92.4461,8.7,52.7,261.5
36111,15.812390137,26.4,23.1,23.442218171,4.4064992748,17.6,7.5357205856,72.16489,8.3,32.2,317.5
36113,18.180038953,25.9,22.3,22.191465246,5.2437384697,18.3,5.8282865655,117.48701,8.0,30.0,316.7
36115,19.022605327,30.8,25.8,19.600907104,4.6416909519,17.0,6.2088815789,30.531900000000004,8.3,20.4,320.6
36117,21.440091167,32.1,28.6,18.7829063,4.9475635114,16.4,6.3705466323,28.432080000000003,9.3,22.3,328.8
36119,11.37975489,20.8,21.4,19.235740062,4.2496114814,11.5,8.224629065,137.34182,10.1,48.2,213.8
36121,21.926390251,27.2,26.4,19.448236886,5.2958987063,14.4,6.0293213373,43.88852,9.2,16.5,329.2
36123,16.270583318,26.3,29.6,19.002053001,4.4128900604,23.5,9.6453533523,47.90802,8.6,24.4,294.4
37001,18.790764744,32.9,25.9,15.6852307,4.7319970116,23.8,14.144132931,48.01739,9.3,24.0,392.7
37003,18.584599128,32.2,29.4,16.734544239,4.2825237298,23.0,11.706809912,18.75419,9.6,14.7,395.7
37005,18.515208358,28.3,26.0,14.829017046,5.5592916386,34.7,18.215705765,119.9594,8.3,16.7,426.6
37007,21.851701099,34.6,28.9,14.799763046,5.7622715041,35.8,13.671438455,42.70352,9.5,9.6,507.6
37009,16.949774026,30.0,25.3,15.925797201,4.8252249383,25.8,17.332092294,48.11251,8.2,19.0,371.5
37011,18.80382958,27.6,25.6,17.583103315,5.045751634,30.2,17.598627787,33.919380000000004,8.3,20.6,374.0
37013,17.995808787,34.7,26.7,15.577762623,5.6879925596,30.8,13.402621367,48.26761,8.6,19.4,460.9
37015,19.611678153,36.9,29.5,12.965180408,6.653391121,34.9,12.609469075,24.7537,8.4,13.4,465.0
37017,21.243200442,38.3,32.0,13.366151811,6.9279358826,35.3,16.558833205,20.397460000000002,9.1,15.1,561.9
37019,15.233687681,27.9,20.6,15.342931938,6.3467181157,23.2,14.686549481,51.31756,8.7,28.6,360.3
37021,16.442528392,22.7,18.9,16.980283104,3.8437293742,19.4,13.428295941,141.40249,8.9,39.2,342.9
37023,19.724828244,31.9,25.9,15.818882688,4.8600553299,26.6,15.392787331,52.90291,9.6,16.6,446.0
37025,16.828945963,31.0,23.1,17.226592096,4.5285893795,16.1,11.00268844,90.97285,10.4,31.2,325.3
37027,18.38595839,33.2,27.2,17.278163701,5.1843637372,22.7,15.110733056,45.51773,9.5,15.3,464.2
37029,16.067508061,31.1,23.1,18.117523438,5.2415875755,10.9,10.788003193,19.40052,8.1,17.9,327.9
37031,17.659184492,26.1,21.8,18.094383077,5.158017456,17.9,13.254747375,81.30199,7.9,28.4,380.4
37033,19.155798287,33.5,30.9,15.386701038,5.4476307945,29.5,12.925606343,13.077020000000001,9.0,15.5,410.9
37035,17.050233954,30.3,27.0,16.893719703,4.7444018665,18.1,13.947158478,69.00733,10.0,21.9,413.4
37037,15.204011314,25.6,24.7,16.107239783,4.23971482,17.4,15.087633057,90.23235,9.0,41.3,264.2
37039,18.159882112,27.9,31.0,14.923991607,5.6403808155,31.4,15.030172855,47.83281,8.7,19.2,429.8
37041,19.341891763,32.7,28.8,14.140505525,6.3739376771,31.3,13.924166286,69.47339,8.1,19.8,415.9
37043,17.508176719,28.3,26.5,14.679541248,5.3523201571,27.5,15.085577816,46.715869999999995,8.3,22.8,364.3
37045,21.092013853,32.6,29.9,15.557825631,5.478868439,27.7,13.230532984,51.61077,10.2,17.4,501.5
37047,21.12257203,33.1,26.9,15.030864448,6.4009131618,35.9,15.317091059,31.74939,9.1,13.1,540.7
37049,17.312340228,29.6,25.7,17.939488744,5.2512124615,22.7,11.781997693,72.49809,8.8,25.7,425.4
37051,17.82720673,33.4,25.4,16.189629268,6.3310939223,27.2,10.771492023,74.11113,9.5,25.0,445.8
37053,17.306931551,27.6,22.4,18.919146792,5.1618885712,15.7,12.249882574,23.750149999999998,8.0,23.1,357.5
37055,16.447620465,24.5,24.8,18.166055361,6.7417409936,17.6,14.665968952,58.88456000000001,7.4,33.0,331.1
37057,18.201583036,30.3,27.8,17.509118069,4.8289259306,22.0,13.348272394,25.512990000000002,10.2,18.5,426.2
37059,16.05626592,31.9,29.2,16.694625961,4.5201945023,17.4,12.966888604,40.71564,9.9,22.9,376.0
37061,22.225641504,35.6,31.5,13.687958495,5.3521970207,31.0,21.415889472,23.66504,9.1,11.1,386.2
37063,15.934736319,26.4,20.3,17.240267822,4.4949827786,23.7,13.747080414,121.94636,9.4,47.5,306.3
37065,21.791428375,36.3,31.1,12.972651615,8.6086918465,36.2,12.210328466,35.08772,8.9,12.7,517.1
37067,18.41792723,32.4,23.9,17.427223305,4.8641119568,24.5,13.097363722,108.66649000000001,9.1,33.8,350.7
37069,18.7286842,32.8,29.5,16.580274701,5.1482743497,21.5,14.131910581,14.12651,9.2,21.3,374.8
37071,18.07322133,31.4,30.9,15.950558135,5.2667707295,23.2,13.011375087,62.78052,10.3,20.6,454.7
37073,17.070125855,32.6,30.5,16.357234468,5.1607933757,22.3,11.08493092,,8.2,14.4,411.8
37075,19.363969028,29.8,27.2,15.989157164,8.82923674,30.7,16.78490566,23.21263,8.2,13.5,418.7
37077,18.116799964,33.5,28.2,16.427808078,4.3294614572,20.9,10.967419418,47.72131,9.3,22.3,356.7
37079,20.440050134,33.4,28.4,15.791846896,5.2334691319,32.5,18.134017313,14.19514,9.2,10.5,370.4
37081,18.899493168,31.4,23.1,17.811669617,5.214064915,25.6,13.174296752,80.56414,9.6,35.3,341.2
37083,22.431798063,39.8,30.9,13.3048992,7.9544362203,38.0,13.372206025,59.09715,8.9,14.4,495.5
37085,18.770316382,33.0,29.9,16.951502114,5.7322492384,20.7,13.078492722,28.874670000000002,9.6,20.7,417.7
37087,17.368251023,32.1,25.9,15.776286754,4.5524637275,28.2,11.953262787,73.49502,8.6,25.0,384.6
37089,15.203563579,29.5,25.1,15.757153004,4.2439406383,18.9,14.570967282,86.10359,9.0,31.8,330.0
37091,21.090918392,40.5,32.0,13.422353765,6.529612271,34.2,12.693943225,49.61958,8.4,14.6,424.3
37093,22.784903819,32.8,25.3,16.82664536,6.5188003805,25.3,16.612694986,13.29005,9.4,18.4,383.6
37095,20.275379579,31.8,30.0,15.703229016,9.4057089378,29.7,15.783953854,18.09627,7.2,9.4,402.8
37097,16.734596831,31.2,23.1,18.43988195,4.7532207777,14.1,11.797897253,70.64392,10.4,27.5,356.3
37099,19.508887962,28.8,24.3,18.22353741,5.3718350231,24.2,18.119787718,92.08773,8.3,30.5,376.7
37101,17.80561112,35.2,28.1,18.001476228,4.6305645799,19.2,13.705615284,30.16266,9.3,21.8,370.4
37103,19.335659591,35.4,28.9,13.995117679,5.2574407995,36.6,14.695247934,49.93508,8.7,13.1,386.7
37105,18.940851796,29.2,26.3,15.470703655,5.8729372308,24.2,15.804060975,55.31344,9.2,20.9,416.6
37107,20.767000141,35.9,31.8,14.065098119,5.9127625202,32.3,14.778388044,48.18779,8.9,14.5,486.4
37109,17.60968748,29.3,24.2,17.27087166,4.6494447357,17.6,13.588607501,43.19121,10.2,21.4,394.3
37111,21.097783866,33.2,29.2,16.281677998,4.7871083597,26.8,12.627486336,35.56425,9.0,16.9,442.7
37113,16.867029751,28.7,29.9,15.508648592,5.3726850337,26.4,17.683636218,73.09728,8.4,24.2,372.6
37115,18.266871275,26.3,25.2,17.392823289,4.8785487342,25.9,12.256267409,47.305930000000004,8.7,27.6,387.8
37117,19.442323112,39.8,28.8,13.399114748,6.7448680352,35.9,12.336664105,42.813719999999996,8.4,16.8,487.1
37119,15.415858125,25.1,19.4,19.555538746,4.6838267454,18.1,12.874479923,86.93802,10.7,44.8,296.9
37121,17.033683575,28.0,22.9,15.789487047,6.1365461847,25.0,14.470936304,72.15007,8.4,18.8,454.2
37123,19.281261955,29.5,29.3,14.436806377,5.1823579304,30.1,17.010622865,29.04022,9.1,14.7,377.8
37125,16.249221865,26.6,22.6,16.123952075,5.0122899932,16.6,12.466732035,103.86637,9.3,36.9,337.2
37127,18.375023055,35.1,26.6,15.62728247,6.5778725722,25.1,12.430834434,59.62585,9.2,20.9,448.7
37129,17.961675034,24.8,19.6,19.271531223,4.6830539271,20.5,12.386954414,88.49236,8.0,39.3,345.1
37131,20.530167646,35.6,28.2,12.127619224,7.2681388013,37.2,12.667332667,9.79144,8.8,12.8,458.4
37133,19.058770182,27.9,23.8,22.617513711,5.4888669209,19.1,9.7796292865,33.27769,8.7,21.4,438.6
37135,14.197038614,22.7,18.7,20.565459148,4.2654719457,11.4,10.407029732,187.47259,9.4,57.6,242.8
37137,17.145300031,32.0,27.6,15.293240053,5.2923760178,32.2,13.23800738,46.94468,8.1,19.4,402.6
37139,18.97107568,36.6,27.9,16.553378293,6.3086787268,27.2,11.926899647,77.83273,8.1,20.5,403.4
37141,17.271302997,30.7,25.4,16.393696193,5.2797242103,20.9,14.397804742,31.24403,8.8,26.4,382.6
37143,18.657386851,32.2,23.7,13.70234563,6.4085188771,28.6,12.441197077,22.32143,8.0,20.4,368.3
37145,19.114460182,32.6,25.3,15.134457792,5.4636398615,23.8,11.737895295,38.2078,9.0,15.3,415.1
37147,20.353047064,30.0,26.0,19.335527207,5.5272060737,24.2,12.451845907,100.65854999999999,8.9,31.8,361.5
37149,15.219369597,28.4,27.7,15.034703382,4.6503772098,22.8,13.576341128,54.01159,9.4,31.7,339.4
37151,19.986074386,31.8,32.0,17.070612713,4.8930847579,20.8,16.086123513,44.11796,9.8,15.8,424.6
37153,22.668588698,36.3,29.8,14.095504442,6.9774329207,38.2,15.249640658,41.81614,9.3,13.9,545.1
37155,27.214428464,38.6,33.2,13.921231802,7.9145901865,38.3,19.624455944,40.239349999999995,9.4,13.2,562.8
37157,19.659665889,35.0,29.2,15.337823009,5.6215092241,27.1,13.198818499,38.143809999999995,9.3,15.0,476.9
37159,19.431567492,33.8,28.9,16.806067304,5.4954306795,26.1,13.853628098,41.68404,10.0,18.7,469.8
37161,19.283327594,30.9,27.5,15.548633452,6.6864427163,26.4,13.229216265,51.21253,9.8,17.3,475.0
37163,20.70706342,35.0,31.8,14.280445359,5.4394147847,29.1,18.792036075,42.370219999999996,9.5,12.8,491.9
37165,23.068501891,35.2,27.3,13.477311171,9.1764303429,38.7,14.734513274,64.77231,9.4,15.5,509.2
37167,18.922187434,29.2,26.8,17.547859284,4.6487919258,20.8,12.801537921,44.4708,10.0,15.8,404.9
37169,16.748062965,29.3,29.5,16.964560098,4.776119403,18.2,12.771006364,25.88941,9.2,13.3,425.9
37171,19.097972843,30.3,28.7,15.14474654,4.7910929496,25.3,15.927342915,56.362809999999996,9.2,16.8,436.2
37173,23.076309035,29.2,26.7,16.107221941,6.07696567,25.4,17.982267367,90.06512,8.3,16.0,511.2
37175,17.047327273,25.5,24.6,15.489881531,4.8682989507,30.6,13.710730137,75.27626000000001,8.5,31.5,328.9
37177,21.361090057,32.5,25.3,14.584258282,8.426596445,38.2,19.202633504,,7.4,9.7,457.4
37179,14.748865146,28.3,21.3,18.1429232,4.3413263684,12.1,11.337972992,60.60824,10.4,34.8,293.3
37181,21.24924762,38.0,31.9,13.240954862,7.1906632004,35.9,13.733482888,35.9002,8.9,12.9,518.6
37183,13.614062446,22.9,17.0,20.012935488,4.2366938009,11.5,9.7436039952,85.53034,9.8,51.8,238.5
37185,21.394443662,36.9,31.3,12.842495162,7.2790055249,39.5,16.7695962,9.9231,8.7,15.5,422.1
37187,19.274777519,32.2,29.1,12.490366597,7.4171916277,43.2,13.816889632,24.22285,8.1,11.3,423.2
37189,20.156175792,27.1,19.5,19.934860533,4.451430817,19.5,13.199116377,79.38608,8.1,41.6,244.4
37191,19.771290119,38.2,30.2,15.144172434,5.8252788796,29.2,13.751507841,49.14124,9.6,19.5,435.0
37193,18.982824847,29.8,30.7,15.716927393,4.7944526994,25.4,15.902531083,42.33453,9.2,15.5,463.5
37195,19.786092916,33.0,27.1,14.770358916,8.0997902879,35.8,14.982729488,45.279880000000006,9.4,19.6,410.1
37197,18.499696008,32.5,22.8,16.580717975,4.3831443561,21.3,14.554191489,29.26699,9.5,11.3,391.4
37199,17.830866027,29.4,29.4,15.459915421,5.1625746516,28.1,13.535247257,79.60425000000001,8.4,20.0,384.1
38001,14.853406899,32.3,29.5,19.804588675,2.7192982456,9.9,10.716332378,423.90844,6.3,28.6,364.7
38003,15.672086539,35.7,22.9,21.4374214,3.3060789193,13.4,8.3629051337,81.08838999999999,8.2,27.2,308.5
38005,29.924129345,33.5,27.4,19.114437229,4.127503065,40.7,16.290212183,,7.8,15.6,740.8
38007,16.722945327,28.1,24.6,22.605545449,3.1602708804,8.6,11.224489796,0.0,6.0,26.3,
38009,16.147386404,31.7,31.2,21.645145501,4.7721674877,12.7,11.468970935,29.77963,7.7,23.7,338.5
38011,13.877928444,30.2,27.6,23.467193682,2.2294725394,8.5,10.380881255,30.35823,6.1,24.3,297.7
38013,17.380025882,32.6,29.2,21.071531379,4.8629531388,10.7,10.989583333,,7.2,22.3,421.8
38015,15.797400673,29.6,21.8,24.03972444,2.6235689178,7.2,6.4205603824,98.93431,7.5,35.1,272.7
38017,14.530247414,29.8,19.0,24.582171926,2.2700832264,11.3,7.5576286081,102.61673,9.0,39.4,280.1
38019,14.087516377,37.2,32.5,20.304878592,2.7488151659,14.2,10.460992908,26.123299999999997,7.7,21.2,248.3
38021,14.547447075,31.8,26.6,23.260538693,1.9638648861,14.0,9.9538224731,58.77743,8.1,26.7,295.0
38023,14.97832276,29.3,32.3,21.242602886,2.6900584795,13.2,8.6089238845,40.81633,7.0,18.4,344.9
38025,17.094739435,33.6,28.1,24.576021295,3.1231757151,11.8,12.577370636,,6.5,21.0,343.1
38027,16.306653504,32.6,27.7,19.191037915,4.4846577498,15.0,10.87562744,,7.5,24.3,420.5
38029,15.571427055,33.6,28.0,18.936601078,4.4936708861,18.4,12.113821138,29.39447,7.0,16.5,377.9
38031,15.658634,34.0,29.3,21.260966052,3.0751034891,12.6,8.3998479666,89.39213,7.6,24.1,291.7
38033,17.320818695,34.0,27.6,21.352664633,2.780638517,11.5,9.4845360825,0.0,6.1,28.1,347.9
38035,17.72658628,32.0,22.3,25.723034507,2.3744108084,11.9,8.363301689,135.37143,8.7,34.5,283.5
38037,17.026901328,33.7,34.3,18.882871315,3.1807602793,19.0,17.193789534,41.87605,6.5,17.4,261.7
38039,13.856050646,27.3,31.1,20.304195467,2.9668411867,11.7,11.814859927,43.215210000000006,7.8,25.9,353.1
38041,15.718401115,30.1,28.8,22.787810957,3.0947775629,11.0,10.466906106,,6.5,14.4,314.7
38043,15.129712761,31.8,30.4,20.739201265,3.9130434783,19.0,11.427066877,,7.1,17.9,250.6
38045,15.295437727,31.7,27.9,20.357344138,2.4696707106,14.6,10.953608247,24.24242,7.9,24.0,283.5
38047,13.549007222,31.9,30.4,20.831988392,3.5490605428,18.8,14.661921708,51.67959,7.1,16.4,454.3
38049,16.558667562,33.4,26.0,24.358392807,5.0700864897,13.4,10.665280665,,7.5,19.8,333.3
38051,14.237449497,30.9,29.3,18.454336256,3.1923383879,18.6,11.894736842,72.49003,7.2,16.8,221.8
38053,18.82216995,32.3,28.6,26.541044957,3.8433020267,9.0,11.075949367,7.796660000000001,7.0,26.1,373.4
38055,17.5086881,35.6,25.5,21.742180862,3.6082474227,11.1,10.322156476,20.52545,7.5,20.5,324.6
38057,14.790312034,30.6,25.1,24.737279006,4.5768566494,7.0,8.0776540863,56.47803,7.4,21.6,332.4
38059,17.038597386,33.1,24.1,24.545837088,3.3129852427,10.6,8.2357563851,46.18938,7.5,26.3,319.6
38061,20.718165108,37.1,30.4,25.569008627,3.0542829377,13.5,13.783085862,38.71842,7.3,20.6,485.1
38063,15.759605412,35.0,32.0,20.684491362,3.5133376708,17.5,9.2689918777,33.69272,7.7,22.7,324.2
38065,15.356982318,33.3,23.2,22.678919275,5.4263565891,16.4,8.1481481481,0.0,7.2,18.7,284.6
38067,15.017932597,32.9,30.1,21.054111552,5.0852042196,10.9,9.6308479532,28.204770000000003,8.3,20.4,276.8
38069,18.22510485,34.0,27.6,20.880289298,4.0569020021,15.2,11.344406142,69.57328,7.5,19.2,363.3
38071,19.320706044,34.1,22.8,22.283408258,2.8676119165,17.9,9.9541584807,85.98452,7.8,26.1,377.2
38073,16.049872307,35.5,28.2,21.118788403,2.332155477,10.6,8.7231057063,55.06608,8.4,19.7,379.6
38075,16.629529093,29.9,24.6,22.893243584,4.0769230769,9.3,7.4483421432,,7.3,17.8,374.6
38077,17.372636097,33.1,24.0,24.378723897,2.8244788164,11.8,7.4960876369,54.87136,9.0,21.6,340.1
38079,31.736995785,39.6,28.8,18.805080392,11.020326823,30.8,18.61132661,27.30562,7.6,20.0,598.0
38081,15.641082477,35.8,30.3,24.154466614,1.9574468085,10.9,7.858546169,,8.2,17.5,301.5
38083,16.749193645,33.7,32.0,17.547832462,5.7851239669,24.3,14.193548387,0.0,7.1,10.9,
38085,38.323131873,34.9,25.0,18.872078409,4.4161676647,40.3,15.067792274,,6.8,16.2,1142.6
38087,15.714400909,27.8,26.6,21.432036833,2.4830699774,16.0,9.0468497577,0.0,6.0,26.5,
38089,18.316786665,30.1,24.1,26.191439035,3.9755517092,7.3,7.70244754,62.20066,6.7,22.9,296.3
